Gene,T1_fc,T1_padj,T2_fc,T2_padj,T3_fc,T3_padj,T4_fc,T4_padj,arabi-defline
Bradi4g07370,-1.094226,0.1499854,-0.4812385,0.2680025,0.08028272,0.9958603,0.4475285,0.9801563,NA
Bradi4g07380,-0.6469518,0.4347127,-0.1512855,0.4517153,0.05774818,0.9958603,-0.8539842,0.5571906,chlorophyll A/B binding protein 1
Bradi4g07390,0.2554723,0.5915733,0.3284124,0.08894644,0.2273194,0.9958603,-0.3111835,0.8655396,NA
Bradi4g07397,0.3802563,0.2722836,0.4167882,0.01752736,0.2800956,0.7789254,0.006151456,0.9999685,DEA(D/H)-box RNA helicase family protein
Bradi4g07410,-0.09578943,0.976348,-1.023187,NA,0.07021693,0.9958603,0.3645899,NA,Plant protein of unknown function (DUF247)
Bradi4g07420,0.2114446,0.4086416,0.005189306,0.978357,-0.005163396,0.9963167,-0.03225984,0.9999685,NA
Bradi4g07423,NA,NA,1.503024,NA,0.6101077,0.9958603,NA,NA,NA
Bradi4g07426,-1.631644,NA,0.9908286,NA,NA,NA,NA,NA,NA
Bradi4g07430,-0.0213959,0.9656335,-0.1978662,0.4189711,0.03541029,0.9958603,-0.02791193,0.9999685,KCBP-interacting protein kinase
Bradi4g07440,-0.4893623,0.2895474,0.2825438,0.4525072,0.2974509,0.9958603,-0.1620642,0.9999685,one helix protein
Bradi4g07450,-0.1566197,0.6586841,0.3632147,0.122273,-0.02249466,0.9958603,0.2811787,0.9220054,Protein of unknown function (DUF3754)
Bradi4g07451,-1.101049,NA,-1.252822,NA,-0.1658921,0.9958603,-0.05619412,NA,NA
Bradi4g07452,0.1622373,NA,0.1886709,NA,0.7339979,0.9958603,0.8647889,NA,NA
Bradi4g07456,-0.2935384,0.795571,-0.4096434,0.3173416,-0.1402158,0.9958603,-0.01322503,0.9999685,NA
Bradi4g07458,-2.412109,NA,-1.138412,NA,0.5311215,0.9958603,0.6066977,NA,NA
Bradi4g07460,-1.503648,NA,NA,NA,NA,NA,NA,NA,NA
Bradi4g07470,0.2427121,0.2636238,-0.0937297,0.6053928,-0.09307315,0.9958603,-0.04587325,0.9999685,auxin response factor 2
Bradi4g07480,-0.17263,0.9172882,-0.6110082,0.05377207,0.1644321,0.9958603,0.006563243,0.9999685,"cytochrome P450, family 81, subfamily D, polypeptide 5"
Bradi4g07485,0.06828521,0.95373,-0.4820636,0.1471107,0.2046561,0.9958603,-0.1706936,0.9999685,NA
Bradi4g07490,-0.4870166,0.3691235,-0.3144477,0.2425526,-0.07186328,0.9958603,0.5011139,0.7965928,RING finger protein
Bradi4g07500,0.06572297,0.9577717,-0.3224995,0.3842401,0.1923739,0.9958603,-0.1442073,0.9999685,Sterile alpha motif (SAM) domain-containing protein
Bradi4g07510,0.2334167,0.606216,0.4098986,0.1081368,0.3824833,0.9916191,-0.1830308,0.9999685,Ribosomal protein L31
Bradi4g07520,-1.139182,0.1803563,-0.2391693,0.7965733,-0.7939486,0.9958603,0.1890752,0.9999685,GRAM domain family protein
Bradi4g07527,-0.6965836,0.1663883,0.1655537,0.5650147,-0.1668859,0.9958603,0.3222952,0.9458755,NAC domain containing protein 47
Bradi4g07534,0.3355105,0.4856859,0.6839571,0.008460575,0.4155306,0.8186256,-0.2520672,0.996657,NA
Bradi4g07536,0.6693159,NA,0.2655904,NA,3.328381,0.9958603,-1.516385,NA,NA
Bradi4g07538,2.623659,NA,-1.244818,NA,-1.405098,0.9958603,1.781674,NA,NA
Bradi4g07541,0.2945663,0.7484916,0.3212827,0.2737455,0.1857002,0.9958603,0.1583188,0.9999685,DNA binding;ATP binding
Bradi4g07551,0.4963941,0.1576567,0.258469,0.2266749,0.4340124,0.9270241,-0.4724708,0.7803952,NA
Bradi4g07560,NA,NA,NA,NA,NA,NA,0.7601232,NA,chitinase A
Bradi4g07563,-2.166917,NA,-1.768732,NA,0.751551,0.9958603,-2.582879,NA,NA
Bradi4g07566,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradi4g07568,NA,NA,-1.203444,NA,NA,NA,NA,NA,NA
Bradi4g07570,-1.369771,0.08133861,-0.4625493,0.2096199,-0.4093917,0.2516015,-0.00279373,0.9999685,Nodulin MtN3 family protein
Bradi4g07580,0.01504758,0.9880327,-0.9460847,0.003322372,-0.2824854,0.9958603,-0.06699356,0.9999685,Pollen Ole e 1 allergen and extensin family protein
Bradi4g07590,0.2676065,0.8675494,-0.1996386,0.7652525,0.6222108,0.9755676,0.1531857,0.9999685,NA
Bradi4g07595,-2.612126,NA,-0.9781366,NA,1.886252,0.9958603,-0.9889262,NA,MATE efflux family protein
Bradi4g07602,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradi4g07607,1.130346,NA,2.549077,NA,-0.2888133,0.9958603,NA,NA,FAR1-related sequence 5
Bradi4g07610,-0.2592285,0.3504282,0.01157164,0.9647059,-0.09960405,0.9958603,0.06848892,0.9999685,NA
Bradi4g07620,0.1084167,0.8445051,0.247827,0.2316478,0.1991451,0.9958603,-0.4767677,0.04308368,Mog1/PsbP/DUF1795-like photosystem II reaction center PsbP family protein
Bradi4g07630,0.1186872,0.7710477,-0.07287668,0.7497616,-0.00020476,0.9997356,-0.04299171,0.9999685,NA
Bradi4g07637,-0.06147999,0.9605515,-0.1564011,0.6758197,-0.193866,0.9958603,0.14093,0.9999685,NA
Bradi4g07650,0.1949425,0.7897485,-0.1965875,0.5071618,0.09273201,0.9958603,-0.04789074,0.9999685,RNI-like superfamily protein
Bradi4g07660,1.23475,NA,2.392017,NA,-1.754682,0.9958603,-2.259263,NA,NA
Bradi4g07665,-1.7665,NA,-0.2329404,NA,-0.8487923,0.9958603,0.8141673,NA,NA
Bradi4g07670,0.05817557,0.9753307,-0.8151188,0.0273447,-0.1599539,0.9958603,-0.2605951,0.9999685,hydroxysteroid dehydrogenase 1
Bradi4g07680,NA,NA,-1.378206,NA,2.107712,0.9958603,0.2041231,NA,apyrase 1
Bradi4g07685,0.1116074,NA,-0.8120271,NA,-1.198785,0.9958603,0.6382135,NA,NA
Bradi4g07690,-2.971475,0.1204283,-1.237297,NA,1.066665,0.9958603,0.1808022,0.9999685,apyrase 2
Bradi4g07700,0.1766169,0.7110797,-0.03794486,0.9042872,0.1135724,0.9958603,-0.1972648,0.996657,Biotin/lipoate A/B protein ligase family
Bradi4g07708,-0.06247357,0.9509191,-0.1970957,0.7697783,-0.1923257,0.9958603,0.15611,0.9999685,NA
Bradi4g07717,0.05516271,0.9085429,-0.4650756,0.3579583,-0.3552227,0.9912173,0.1575842,0.9999685,ATP-dependent helicase family protein
Bradi4g07730,-0.3554747,0.6838026,-0.03722337,0.9409459,-0.2288713,0.9958603,-0.5453694,0.8969037,NA
Bradi4g07735,NA,NA,NA,NA,NA,NA,0.6382135,NA,NA
Bradi4g07740,-0.716852,0.5674554,0.4932744,0.3125497,-0.2571783,0.9958603,1.145176,0.5129698,NA
Bradi4g07750,0.519133,0.5749228,0.06887631,0.8708907,0.1870173,0.9958603,-0.1799635,0.9999685,Tetratricopeptide repeat (TPR)-like superfamily protein
Bradi4g07760,0.3044742,0.347201,-0.118549,0.7502868,-0.1107396,0.9958603,0.08760525,0.9999685,NA
Bradi4g07771,-0.07669865,0.9596352,0.3773453,0.3579732,-0.3531183,0.9958603,0.1514571,0.9999685,RING/FYVE/PHD zinc finger superfamily protein
Bradi4g07780,-0.02724886,0.9679418,-0.1535778,0.4644374,0.1209206,0.9958603,-0.09306217,0.9999685,DNAJ heat shock N-terminal domain-containing protein
Bradi4g07790,0.1662524,0.8177413,0.2753775,0.3253217,-0.006883825,0.9976247,0.03062792,0.9999685,Pentatricopeptide repeat (PPR) superfamily protein
Bradi4g07800,-0.2032463,0.7285336,-0.1567714,0.5679089,0.2641075,0.9958603,0.01622094,0.9999685,early nodulin-like protein 18
Bradi4g07803,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradi4g07810,0.439863,0.1671978,0.4535107,0.000338349,0.247594,0.9324983,-0.002728376,0.9999685,thymidylate synthase 1
Bradi4g07820,-0.2114654,0.5273654,-0.08420421,0.659391,-0.02282863,0.9958603,-0.06450798,0.9999685,NA
Bradi4g07831,NA,NA,-0.1826124,NA,-1.754682,0.9958603,-1.289051,NA,global transcription factor C
Bradi4g07840,0.1800816,0.6090556,-0.1493268,0.4998127,0.2374665,0.8904549,-0.3613097,0.9999685,Histone superfamily protein
Bradi4g07847,-0.1135132,0.8982,-0.3178915,0.2318104,-0.8413649,0.9528006,-0.4888112,0.9999685,beta-fructofuranosidase 5
Bradi4g07854,0.2130902,0.3940721,0.3666789,0.007683836,0.1560386,0.9958603,-0.06317163,0.9999685,Class II aaRS and biotin synthetases superfamily protein
Bradi4g07862,0.6603122,0.0363013,0.1570487,0.5552946,0.1045449,0.9958603,-0.2637305,0.9999685,P-loop containing nucleoside triphosphate hydrolases superfamily protein
Bradi4g07870,0.2213036,0.3859199,0.008943164,0.9752702,0.09233932,0.9958603,-0.08213093,0.9999685,Microsomal signal peptidase 12 kDa subunit (SPC12)
Bradi4g07880,-0.5448995,0.3855636,-0.5956954,0.0685775,-0.1577649,0.9958603,-1.300133,0.00029393,chloride channel A
Bradi4g07888,-2.713437,0.07476449,-0.1764168,NA,1.261425,0.9958603,-0.1590258,NA,NA
Bradi4g07896,-0.7048472,0.4918881,0.03567277,0.9199029,0.4728247,0.993461,0.3866612,0.981078,NA
Bradi4g07902,-1.588832,0.01094176,-0.3209872,0.3661291,-0.3376332,0.9958603,0.3243633,0.9999685,NB-ARC domain-containing disease resistance protein
Bradi4g07906,-1.520476,0.1522331,0.2853031,0.5979336,-0.1906097,0.9958603,0.5981148,0.8071624,NB-ARC domain-containing disease resistance protein
Bradi4g07911,-1.16821,0.263016,-0.3016033,0.301264,0.1842349,0.9958603,0.2151625,0.9999685,LRR and NB-ARC domains-containing disease resistance protein
Bradi4g07920,-0.1755817,0.7335407,0.01459603,0.9723231,-0.04140525,0.9958603,-0.05439834,0.9999685,Thioesterase superfamily protein
Bradi4g07930,-0.7093054,0.8839659,0.768903,0.3669788,-0.5008722,0.9958603,0.2925279,0.9999685,hercules receptor kinase 2
Bradi4g07931,NA,NA,NA,NA,NA,NA,0.6324133,NA,NA
Bradi4g07932,2.591465,NA,-1.448288,NA,1.875975,0.9958603,1.368187,NA,NA
Bradi4g07933,0.722331,0.8177854,0.4799715,0.6083095,0.2063883,0.9958603,-0.7265384,0.9790896,NA
Bradi4g07935,0.01048074,NA,-0.665132,NA,0.9668847,0.9958603,1.498873,NA,NA
Bradi4g07940,0.3584967,0.122068,0.5176628,0.1149631,0.3028411,0.9235769,0.0553833,0.9999685,Transport protein particle (TRAPP) component
Bradi4g07945,-1.666235,0.2372102,0.008054929,NA,-0.1539982,0.9958603,-0.4697056,0.9999685,NA
Bradi4g07950,-0.01809077,0.9791843,0.141348,0.4254462,-0.06955494,0.9958603,0.1991222,0.9581417,RING/FYVE/PHD zinc finger superfamily protein
Bradi4g07952,NA,NA,NA,NA,NA,NA,NA,NA,FAR1-related sequence 5
Bradi4g07954,NA,NA,NA,NA,NA,NA,-1.289051,NA,NA
Bradi4g07955,-0.9221349,NA,0.8856487,NA,0.5176227,0.9958603,0.1293645,NA,NA
Bradi4g07956,0.7321325,NA,0.4330507,NA,-0.1186459,0.9958603,-0.8929806,NA,NA
Bradi4g07957,0.1025768,0.7674386,-0.002622538,0.992108,-0.0950921,0.9958603,0.1619506,0.9738284,RING/FYVE/PHD zinc finger superfamily protein
Bradi4g07970,0.2724154,0.2106812,0.05364457,0.7560468,-0.0160484,0.9958603,0.01972149,0.9999685,Sec23/Sec24 protein transport family protein
Bradi4g07980,0.2666802,0.4213527,0.2685718,0.2188773,0.1690556,0.9958603,-0.1146257,0.9999685,NA
Bradi4g07985,NA,NA,-1.060281,NA,-1.241004,0.9958603,0.6382135,NA,NA
Bradi4g07990,-0.1264503,0.685694,-0.1198677,0.7258437,-0.3118393,0.9235472,0.06384616,0.9999685,beta galactosidase 9
Bradi4g07997,0.09255518,0.8769526,-0.01217235,0.9684783,-0.2000127,0.9958603,0.1213584,0.9999685,ubiquitin-protein ligase 1
Bradi4g08003,0.3938032,0.4413053,0.5317032,0.01924201,0.639721,0.6863074,-0.2778523,0.9999685,NA
Bradi4g08010,-0.5926745,0.3506777,-0.04278449,0.9441579,-0.2543745,0.9958603,0.09836094,0.9999685,Protein kinase superfamily protein
Bradi4g08020,-0.7052982,0.2834286,-0.2829066,0.09926363,0.001327418,0.9994423,-0.04587995,0.9999685,photosystem I subunit l
Bradi4g08025,-0.1293371,0.9165667,-0.1848889,0.5124369,-0.2152669,0.9958603,-0.0168291,0.9999685,Tyrosine phosphatase family protein
Bradi4g08030,-1.506476,0.05408449,-0.3148953,0.1336618,-0.1911829,0.9958603,-0.5578047,0.4461066,chloroplast RNA binding
Bradi4g08040,1.766797,NA,0.2943574,NA,-0.31745,0.9958603,0.08131212,NA,B-S glucosidase 44
Bradi4g08050,-0.2873835,0.4584621,-0.1284953,0.5333829,0.02123643,0.9958603,-0.07123725,0.9999685,zinc finger protein 1
Bradi4g08051,NA,NA,-2.090604,NA,NA,NA,NA,NA,NA
Bradi4g08052,-3.481877,NA,-2.902861,NA,NA,NA,NA,NA,ribosomal protein L2
Bradi4g08054,-0.09144677,0.9382202,0.91023,0.01758464,1.152908,0.8252472,-0.02510001,0.9999685,"Nucleic acid-binding, OB-fold-like protein"
Bradi4g08055,-0.1161384,0.8846816,0.7954528,0.05276852,0.8888899,0.9343369,0.1210884,0.9999685,ribosomal protein L14
Bradi4g08059,NA,NA,0.1216891,NA,NA,NA,0.6382135,NA,ribosomal protein L2
Bradi4g08060,-0.1012316,0.8293265,0.05685093,0.838331,-0.01764539,0.9958603,-0.08024214,0.9999685,15-cis-zeta-carotene isomerase
Bradi4g08070,0.2939158,0.327405,0.5518681,0.04786242,0.405313,0.8106515,-0.2358148,0.9212368,wound-responsive protein-related
Bradi4g08080,0.3101504,0.1757093,0.1213264,0.4828718,-0.006255469,0.9958603,0.05703238,0.9999685,PTEN 2
Bradi4g08085,1.130346,NA,-2.214858,NA,-0.003738481,0.9995955,0.6324133,NA,NA
Bradi4g08090,0.2796015,0.3909248,-0.08990793,0.814296,-0.1745641,0.9958603,-0.05306604,0.9999685,Tetratricopeptide repeat (TPR)-like superfamily protein
Bradi4g08094,0.5312214,0.8748131,-0.3459869,NA,-0.1450988,0.9958603,-0.6898144,0.9833565,NA
Bradi4g08097,0.1464554,0.7947648,-0.0800359,0.7306508,0.1047186,0.9958603,-0.2408567,0.5762234,serine hydroxymethyltransferase 4
Bradi4g08110,-0.01542035,0.9826485,0.1180711,0.5944767,0.03346535,0.9958603,0.0392374,0.9999685,Putative endonuclease or glycosyl hydrolase
Bradi4g08120,-0.313267,0.3339996,0.189529,0.3352161,0.1913434,0.9958603,-0.01741821,0.9999685,"Protein of unknown function DUF92, transmembrane"
Bradi4g08130,-0.629222,0.4911034,-0.3480481,0.1374257,-0.2382824,0.993461,-0.01437491,0.9999685,white-brown complex homolog protein 11
Bradi4g08140,0.05296542,0.9077352,0.2147677,0.2093909,0.002968999,0.9982316,0.08583246,0.9999685,SGF29 tudor-like domain
Bradi4g08150,0.503183,0.0656839,0.2499809,0.1712502,0.01974234,0.9958603,-0.09840669,0.9999685,helicases;ATP-dependent helicases;nucleic acid binding;ATP binding;DNA-directed DNA polymerases;DNA binding
Bradi4g08160,NA,NA,0.48049,NA,0.6101077,0.9958603,NA,NA,NA
Bradi4g08167,-0.2883437,0.5357811,-0.1625778,0.3578387,-0.08763284,0.9958603,0.02273737,0.9999685,CAX interacting protein 4
Bradi4g08180,-0.01244043,0.9883578,-0.1172802,0.6983448,-0.1244886,0.9958603,-0.001357282,0.9999685,PRP38 family protein
Bradi4g08187,0.1597848,0.6715304,0.2866194,0.2543111,0.2416514,0.9564492,-0.1063411,0.9999685,Pseudouridine synthase family protein
Bradi4g08191,-0.8170319,0.1901023,-0.4240306,0.286745,-0.02302549,0.9958603,0.246473,0.9999685,NA
Bradi4g08195,-0.05381954,0.9711282,0.6085834,0.2057266,0.3144972,0.9958603,0.6509185,0.8385451,NA
Bradi4g08200,-0.2018355,0.4638985,0.1425177,0.5333199,-0.08942645,0.9958603,0.2026555,0.9999685,lipase 1
Bradi4g08210,0.4477269,NA,0.5070502,NA,1.385469,0.9958603,1.03125,NA,EF-TU receptor
Bradi4g08220,-0.7368175,0.3749435,-0.4330194,0.02770245,-0.6954418,0.927637,-0.2227479,0.9999685,myb domain protein r1
Bradi4g08230,0.2598742,0.6905873,0.6308601,0.0373545,0.3892347,0.9892659,0.1464445,0.9999685,UNC-50 family protein
Bradi4g08235,0.7434552,0.7831256,-0.1040495,0.7948091,0.08057785,0.9958603,0.1296292,0.9999685,NA
Bradi4g08240,-0.9699027,0.0207732,-0.6890842,0.02549028,-0.1013206,0.9958603,-0.2659568,0.9999685,NA
Bradi4g08250,NA,NA,NA,NA,NA,NA,3.158365,NA,Octicosapeptide/Phox/Bem1p (PB1) domain-containing protein / tetratricopeptide repeat (TPR)-containing protein
Bradi4g08260,0.1353437,0.6844389,0.134651,0.4617137,0.1100063,0.9958603,-0.1100678,0.9999685,sodium:hydrogen antiporter 1
Bradi4g08265,-0.129005,0.8618521,-0.3913942,0.1375593,0.136667,0.9958603,0.02457934,0.9999685,Leucine-rich repeat protein kinase family protein
Bradi4g08273,-0.2892597,0.7295983,-0.68547,0.03846099,-0.07194098,0.9958603,0.02492502,0.9999685,Leucine-rich repeat protein kinase family protein
Bradi4g08281,0.2238141,0.8724549,0.3968013,0.4946352,0.1472382,0.9958603,0.2947618,0.9999685,NA
Bradi4g08290,0.1911584,0.9012639,-0.5539678,0.298627,0.2030019,0.9958603,0.01507744,0.9999685,Disease resistance protein (CC-NBS-LRR class) family
Bradi4g08300,-0.1645897,0.8321174,0.3343629,0.1722808,0.02342542,0.9958603,0.1196366,0.9999685,Leucine-rich repeat protein kinase family protein
Bradi4g08305,NA,NA,NA,NA,NA,NA,NA,NA,Leucine-rich repeat protein kinase family protein
Bradi4g08310,NA,NA,0.5362993,NA,NA,NA,1.260936,NA,NA
Bradi4g08320,-1.894226,0.3476936,0.8588046,NA,0.5769715,0.9958603,0.5094694,0.9999685,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Bradi4g08330,0.3665943,0.5353284,-0.01235369,0.9696843,0.107885,0.9958603,-0.2075896,0.9999685,Pentatricopeptide repeat (PPR) superfamily protein
Bradi4g08340,-0.6147179,0.2160297,0.09412703,0.8236055,-0.1336807,0.9958603,0.2626533,0.9999685,Cyclase family protein
Bradi4g08350,0.1502397,0.6305555,-0.2439342,0.301264,-0.07087216,0.9958603,-0.07520947,0.9999685,DNA-directed RNA polymerase family protein
Bradi4g08357,0.03320217,0.9633483,-0.3068223,0.0481553,0.2344891,0.9958603,0.001295063,0.9999685,CYCLIN D3;3
Bradi4g08370,NA,NA,1.262144,NA,1.154582,0.9958603,-0.03909208,NA,NA
Bradi4g08380,0.08859015,0.8577668,-0.1523839,0.697901,-0.01953514,0.9958603,0.01426157,0.9999685,NRAMP metal ion transporter family protein
Bradi4g08390,0.262071,0.5966724,0.2623879,0.431562,-0.06078452,0.9958603,-0.4199694,0.6021152,Protein of unknown function (DUF3223)
Bradi4g08395,-0.1003938,0.8882163,-0.1925558,0.5862555,0.1504625,0.9958603,0.3153001,0.9999685,NA
Bradi4g08400,-0.3830613,0.3280477,-0.4949415,0.1081105,0.02355155,0.9958603,0.0447002,0.9999685,VIER F-box proteine 1
Bradi4g08405,NA,NA,0.9407468,NA,-2.676245,0.9958603,2.17814,NA,NA
Bradi4g08410,-0.9160387,0.2263564,-0.5449244,0.003373377,-0.2461321,0.9664923,0.3326497,0.7953166,protein kinase family protein
Bradi4g08420,0.00859092,0.9859074,-0.03357957,0.8862436,-0.1836166,0.9958603,0.2583606,0.8880759,P-loop containing nucleoside triphosphate hydrolases superfamily protein
Bradi4g08430,0.5175931,0.09587215,0.07963335,0.8227706,0.1527988,0.9958603,-0.1632979,0.9999685,poly(A) binding protein 8
Bradi4g08441,NA,NA,NA,NA,-1.754682,0.9958603,2.42786,NA,NA
Bradi4g08450,0.04600751,0.9629808,0.5993841,0.05909673,-0.3155362,0.9958603,0.3646713,0.9841784,Cystathionine beta-synthase (CBS) family protein
Bradi4g08460,NA,NA,0.5347436,NA,-0.02138526,0.9994193,-1.78658,NA,NA
Bradi4g08465,0.8808342,0.7751805,-0.8713756,NA,-0.2203834,0.9958603,0.1592007,NA,NA
Bradi4g08470,-0.1094005,0.925347,0.409253,0.2517318,-0.1612711,0.9958603,0.1567417,0.9999685,PLC-like phosphodiesterases superfamily protein
Bradi4g08476,-0.007784287,0.9971258,-0.09713992,0.9014561,-0.5042191,0.9958603,-0.27156,0.9999685,NA
Bradi4g08480,0.4562954,0.5607915,-0.04829572,0.9153252,-0.3917688,0.9958603,-0.0477464,0.9999685,NA
Bradi4g08490,0.1176956,0.7170107,0.1184127,0.4647644,0.03841046,0.9958603,0.04961895,0.9999685,Tetratricopeptide repeat (TPR)-like superfamily protein
Bradi4g08500,-1.082116,0.1648338,-0.2182483,0.2097414,0.04957319,0.9958603,-0.8838811,0.2896959,ribulose bisphosphate carboxylase small chain 1A
Bradi4g08510,0.07733925,0.8412488,0.2062667,0.2219531,-0.04788867,0.9958603,0.01998205,0.9999685,trithorax-like protein 2
Bradi4g08520,-0.05730677,0.9414808,0.1496282,0.5188981,0.08287231,0.9958603,-0.08239848,0.9999685,sulfate transporter 4.1
Bradi4g08522,-0.4677412,NA,-0.7880889,NA,-0.08123074,0.9958603,0.7379681,0.9956406,NA
Bradi4g08524,-0.7154262,0.7284879,-0.6755848,NA,0.6687505,0.9958603,0.5955256,NA,NA
Bradi4g08527,0.08888655,0.9072818,0.4645732,0.0447573,0.01614686,0.9958603,-0.01312577,0.9999685,structural maintenance of chromosomes 6A
Bradi4g08533,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradi4g08540,-0.1801443,0.6750056,-0.35437,0.236854,0.2095508,0.9958603,0.07952241,0.9999685,receptor like protein 44
Bradi4g08550,-0.01978958,0.9726103,-0.0555424,0.8436321,-0.1274482,0.9958603,-0.1690574,0.9999685,NAD(P)-binding Rossmann-fold superfamily protein
Bradi4g08560,0.2964007,0.1204767,0.01142277,0.9488368,0.1012262,0.9958603,0.06504727,0.9999685,serine/threonine protein kinase 3
Bradi4g08567,0.07030682,0.8785876,-0.1734906,0.6219659,-0.2600371,0.9958603,0.1229006,0.9999685,auxin transport protein (BIG)
Bradi4g08587,0.3322672,0.3643676,0.292138,0.1687281,-0.09147754,0.9958603,0.1375478,0.9999685,Argonaute family protein
Bradi4g08597,-0.2507297,0.7839618,-0.1774628,0.6415753,-0.2137636,0.9958603,-0.3879665,0.9999685,GDSL-like Lipase/Acylhydrolase superfamily protein
Bradi4g08607,-0.3679044,0.8232006,-0.2215739,0.6367604,-0.2871115,0.9958603,-0.4216622,0.9653303,GDSL-like Lipase/Acylhydrolase superfamily protein
Bradi4g08620,-3.640984,NA,-1.797628,0.01419768,0.006571052,0.9994423,0.02253018,0.9999685,NA
Bradi4g08625,-0.7062178,0.8490023,-0.6012167,NA,-0.4362694,0.9958603,-0.2318688,0.9999685,NA
Bradi4g08630,-0.8337182,0.2777052,-0.2386645,0.3231249,-0.2170973,0.9958603,-0.4086873,0.6975971,P-loop containing nucleoside triphosphate hydrolases superfamily protein
Bradi4g08640,-0.340202,0.5755378,0.3730865,0.0601732,-0.1343171,0.9958603,-0.1453691,0.9999685,NA
Bradi4g08647,-1.057528,0.01479538,-0.2210742,0.3822309,-0.4212469,0.9356218,-0.04841696,0.9999685,cinnamoyl coa reductase 1
Bradi4g08660,-0.3164369,0.5901516,0.03203368,0.8989503,-0.2063354,0.9958603,-0.2072532,0.9999685,Calcium-dependent lipid-binding (CaLB domain) family protein
Bradi4g08667,0.354447,0.1444435,0.3155256,0.1051949,0.3301629,0.892274,-0.2380212,0.9841784,Ribosomal protein L22p/L17e family protein
Bradi4g08680,-0.5320607,0.3952036,0.1439729,0.408138,-0.5063931,0.9958603,-0.0374054,0.9999685,Sec14p-like phosphatidylinositol transfer family protein
Bradi4g08690,0.3368599,0.1663201,0.1604952,0.3674539,0.1412467,0.9958603,-0.2263348,0.9535658,Ribosomal protein S19e family protein
Bradi4g08696,-0.06189396,0.9807334,0.3532861,NA,1.186254,0.9958603,-0.2873357,NA,Ribosomal protein S19e family protein
Bradi4g08700,-0.1384911,0.737932,0.1612357,0.5396072,0.001116019,0.9995559,0.04969337,0.9999685,D6 protein kinase like 2
Bradi4g08706,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradi4g08712,0.1615627,0.7696912,-0.3174286,0.4473932,-0.3023049,0.9958603,0.04276876,0.9999685,NB-ARC domain-containing disease resistance protein
Bradi4g08720,0.3733077,0.1176264,0.259247,0.0971748,0.1412066,0.9958603,0.04062626,0.9999685,protein phosphatase 2A  subunit A2
Bradi4g08723,-0.001640946,0.9994738,-0.5775907,0.2862076,-0.05431683,0.9958603,0.4423337,0.88634,NA
Bradi4g08727,0.2761711,0.3859295,0.259505,0.1004064,0.01773692,0.9958603,0.1247323,0.9999685,RNA binding;abscisic acid binding
Bradi4g08732,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradi4g08741,NA,NA,NA,NA,NA,NA,NA,NA,Seven transmembrane MLO family protein
Bradi4g08750,-0.09731782,0.8377066,0.1026671,0.7354891,0.0137103,0.9958603,0.3280614,0.6597095,Octicosapeptide/Phox/Bem1p (PB1) domain-containing protein / tetratricopeptide repeat (TPR)-containing protein
Bradi4g08760,-0.6130766,0.2066733,-0.1224447,0.4944209,-0.1108643,0.9958603,-0.1018431,0.9999685,fibrillin
Bradi4g08770,0.3412965,0.2667797,0.5335788,0.03666965,0.2492203,0.961426,0.0866721,0.9999685,SNARE-like superfamily protein
Bradi4g08776,-4.294144,NA,-0.8334507,NA,1.2991,0.9958603,0.4223624,NA,NA
Bradi4g08780,0.1726166,0.3378374,0.2327194,0.3552156,0.06898073,0.9958603,0.05465659,0.9999685,FRIGIDA-like protein
Bradi4g08790,0.2606114,0.2701239,0.3428024,0.223205,0.08766337,0.9958603,0.07957901,0.9999685,protein phosphatase 2A  subunit A2
Bradi4g08795,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradi4g08800,-0.840594,0.1544003,-0.1390359,0.4182169,-0.07156916,0.9958603,-0.9108651,0.03885123,ribulose bisphosphate carboxylase small chain 1A
Bradi4g08810,0.1395051,0.8523891,0.09723009,0.756808,0.06963658,0.9958603,-0.001975689,0.9999685,prenylated RAB acceptor 1.H
Bradi4g08815,NA,NA,NA,NA,NA,NA,NA,NA,Acyl-CoA N-acyltransferases (NAT) superfamily protein
Bradi4g08820,0.007286873,0.9895861,0.2812511,0.4274184,-0.1897435,0.9958603,0.1557168,0.9999685,AMP-dependent synthetase and ligase family protein
Bradi4g08821,0.7097515,0.4327073,0.4549745,0.418943,0.1702451,0.9958603,0.2228439,0.9999685,NA
Bradi4g08822,0.1566116,0.8056092,-0.2524497,0.2799533,-0.0606028,0.9958603,-0.1512072,0.9999685,NA
Bradi4g08824,0.1780528,0.7289202,-0.01279009,0.9774861,0.001169739,0.9995559,-0.08096624,0.9999685,NA
Bradi4g08825,NA,NA,-0.1826124,NA,-2.676239,0.9958603,-0.3274777,NA,NA
Bradi4g08826,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradi4g08830,-0.8506835,0.5095827,1.269088,0.001379709,-0.6924084,0.9958603,-0.6957146,0.9294496,Aldolase-type TIM barrel family protein
Bradi4g08840,0.2111599,0.6599525,0.3270197,0.05558182,0.1423095,0.9958603,-0.1157942,0.9999685,NA
