Gene,T1_fc,T1_padj,T2_fc,T2_padj,T3_fc,T3_padj,T4_fc,T4_padj,arabi-defline
Bradi4g01830,-0.455733305,0.717791115,0.066850253,0.930021725,-1.235634192,0.094502062,0.670022722,0.298353424,Protein of unknown function (DUF594)
Bradi4g01850,-0.138749142,0.841860085,0.077494527,0.668936246,-0.033877973,0.970448045,0.338646987,0.193413895,NA
Bradi4g01860,-0.308695304,0.719122192,-0.124757767,0.791526784,0.013276134,0.989997354,0.087426799,0.788850955,NA
Bradi4g01865,NA,NA,NA,NA,0.4934451,0.839456084,-1.119618111,0.155165541,NA
Bradi4g01870,-0.235113123,0.594986793,0.110243357,0.813535572,0.320480048,0.588718568,0.59377815,0.009968637,Protein of unknown function (DUF594)
Bradi4g01877,0.642274797,0.417617496,0.136849782,0.840215469,0.739751032,0.443476073,0.325931001,0.536461286,NA
Bradi4g01887,0.018087971,0.981613337,-0.032021958,0.899672018,0.091046418,0.799358608,0.052276883,0.600190379,Homeobox-leucine zipper family protein / lipid-binding START domain-containing protein
Bradi4g01900,0.002558993,0.999127216,-0.011160636,0.979018877,0.520613636,0.087338758,0.652883178,0.000152057,RNA methyltransferase family protein
Bradi4g01910,-0.074881787,0.819592069,0.09811935,0.324015162,0.076281525,0.759496398,0.501859169,7.15E-07,Chaperone DnaJ-domain superfamily protein
Bradi4g01920,0.160432798,0.38163562,0.038121457,0.75718471,0.170811,0.698965655,-0.096796522,0.210912711,arginosuccinate synthase family
Bradi4g01930,-0.066997586,0.932273491,-0.01691964,0.942506692,0.122760383,0.767763608,0.266139085,0.030896734,myosin heavy chain-related
Bradi4g01940,-0.147311913,0.563267833,0.189596489,0.045109978,0.181810066,0.636169568,0.25140252,0.022969692,galactose-1-phosphate guanylyltransferase (GDP)s;GDP-D-glucose phosphorylases;quercetin 4\'-O-glucosyltransferases
Bradi4g01945,NA,NA,0.569302896,NA,-0.14159948,0.962081865,-0.241679229,0.784610918,low-molecular-weight cysteine-rich 66
Bradi4g01950,0.02219538,0.992422437,0.209478005,0.689721138,-0.537197332,0.293311076,-1.86711651,5.93E-18,WRKY DNA-binding protein 33
Bradi4g01966,0.061262169,0.960331868,0.288132451,0.435677697,-0.1883269,0.672920478,0.457582485,0.006184269,NA
Bradi4g01972,0.067441857,0.930196961,-0.019227771,0.948930445,-0.140679755,0.751144519,-0.032390032,0.887977987,F-box and associated interaction domains-containing protein
Bradi4g01980,-0.529097342,0.07189714,-0.10767892,0.703182612,0.231350576,0.578688435,0.305144372,0.124115905,"beta-1,4-N-acetylglucosaminyltransferase family protein"
Bradi4g01990,-0.392814715,0.323619959,-0.254619143,0.272149292,-0.245570863,0.754170441,0.313194732,0.173146375,patatin-like protein 6
Bradi4g02000,-0.037567828,0.933995744,0.11227722,0.54223555,0.388912672,0.003203316,0.096425718,0.616413486,putative mitochondrial RNA helicase 1
Bradi4g02010,0.038967692,0.923014668,0.174779663,0.113640114,0.296567473,0.081507397,0.223054796,0.000547585,SCP1-like small phosphatase 5
Bradi4g02020,0.038418676,0.979522992,0.257546423,0.03828323,-0.166507738,0.739359351,-0.173012492,0.705112297,Protein kinase superfamily protein
Bradi4g02030,0.032392953,0.947191594,-0.193917333,0.115422554,0.117163196,0.735241462,-0.044999903,0.735753411,GC-rich sequence DNA-binding factor-like protein with Tuftelin interacting domain
Bradi4g02040,-0.260346325,0.323787025,0.046254945,0.745795976,-0.078387069,0.869602691,0.248511681,0.003669972,LSD1 zinc finger family protein
Bradi4g02050,0.437944662,0.037327603,0.076702177,0.815704113,0.156018008,0.723103228,0.467042132,0.001298094,Uncharacterised protein family (UPF0497)
Bradi4g02060,-0.263741404,0.756573094,0.238207503,0.345522864,0.248557271,0.52399467,0.273821055,0.308300792,NAC domain containing protein 1
Bradi4g02070,0.074152386,0.902934389,0.250379548,0.100418512,0.196187597,0.365690601,0.212816143,0.168939634,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Bradi4g02080,0.098971412,0.894334819,-0.392570487,0.020044359,-0.301140302,0.297723279,-0.271130511,0.143781603,NA
Bradi4g02090,-0.095080613,0.982926455,0.060062522,0.958193192,-0.393676083,0.817286628,NA,NA,NA
Bradi4g02100,0.114207795,0.724823064,0.159416725,0.300710347,0.389781113,0.032099279,-0.000546891,0.997886909,Transducin/WD40 repeat-like superfamily protein
Bradi4g02110,1.485030817,0.007028087,0.986909594,0.174338814,0.948903428,0.469487614,1.162237093,0.044057867,BURP domain-containing protein
Bradi4g02117,-0.292336515,0.856099222,0.580493087,0.29150777,0.249320213,0.773642032,0.243272108,0.616461674,Tetratricopeptide repeat (TPR)-like superfamily protein
Bradi4g02130,0.121994055,0.800724873,0.165977333,0.209213176,0.265446474,0.359850443,-0.028284354,0.905268788,"AGC (cAMP-dependent, cGMP-dependent and protein kinase C) kinase family protein"
Bradi4g02140,0.377446279,0.855946104,0.739196438,0.014876881,0.636659126,0.415109888,1.385764643,0.000197817,SAUR-like auxin-responsive protein family 
Bradi4g02150,-0.007152392,0.99017968,-0.065828977,0.705384154,0.083544161,0.640487833,-0.022286915,0.858561837,evolutionarily conserved C-terminal region 2
Bradi4g02160,-0.158863008,0.701798174,-0.224666204,0.185967236,-0.141298873,0.76763261,0.024369109,0.923510531,NAD(P)-binding Rossmann-fold superfamily protein
Bradi4g02168,0.075093744,0.956585031,-0.046042236,0.922792096,-0.054871918,0.955859422,0.32688688,0.342998023,Protein kinase superfamily protein
Bradi4g02184,-0.201900283,0.939380776,-0.328258006,0.667775485,-0.225140311,0.832377861,-1.045249446,0.041244975,Concanavalin A-like lectin protein kinase family protein
Bradi4g02192,0.422041351,0.822780696,0.554578611,0.297213525,-0.460864389,0.677357055,-0.012518938,0.980494824,Concanavalin A-like lectin protein kinase family protein
Bradi4g02209,-0.345907024,0.840054319,-0.338957093,0.687772985,1.300959433,0.084523378,-0.672975564,0.212447594,Concanavalin A-like lectin protein kinase family protein
Bradi4g02214,0.394942166,0.708234124,-0.26499438,0.683206298,-0.115128612,0.869792298,-0.142222386,0.781974507,NA
Bradi4g02220,0.019872661,0.994582169,-0.117379239,0.911264228,0.974255015,0.185291558,0.014182309,0.98163835,Concanavalin A-like lectin protein kinase family protein
Bradi4g02231,NA,NA,NA,NA,NA,NA,1.71884294,0.108710794,Concanavalin A-like lectin protein kinase family protein
Bradi4g02250,-0.013295844,0.994581971,-0.052676339,0.942756952,-0.133229117,0.855846731,0.679605232,0.009816399,receptor-like protein kinase 1
Bradi4g02253,0.10331964,0.937952198,0.262044393,0.435677697,0.413215184,0.209386744,0.11060071,0.744317002,NA
Bradi4g02260,-0.146784522,0.435987071,-0.10523639,0.492724725,-0.125165881,0.394722722,-0.054835235,0.547814612,NA
Bradi4g02267,-0.043531373,0.903697747,0.062395922,0.588937937,-0.098131759,0.659658395,0.11422292,0.203172073,mercaptopyruvate sulfurtransferase 1
Bradi4g02280,0.013767002,0.989797532,-0.427272492,0.058874467,-0.219032934,0.472804519,0.017230129,0.93469719,Mitochondrial transcription termination factor family protein
Bradi4g02287,0.257426945,0.86731918,-0.4512543,0.259171258,-0.590324552,0.151459187,-0.433572141,0.046575592,Concanavalin A-like lectin protein kinase family protein
Bradi4g02293,0.994277502,0.571538532,0.202920436,0.851987828,NA,NA,NA,NA,NA
Bradi4g02300,NA,NA,NA,NA,NA,NA,-0.468278041,0.533473933,Concanavalin A-like lectin protein kinase family protein
Bradi4g02324,0.180091994,0.84223929,-0.300294187,0.471663159,-0.297044111,0.686539028,-0.502430687,0.001250787,NA
Bradi4g02327,1.013637796,0.397546005,0.429200769,0.637346879,0.755389087,0.423781394,-0.330571287,0.500404026,Concanavalin A-like lectin protein kinase family protein
Bradi4g02340,-0.509024147,0.102379227,-0.310128398,0.097549965,0.07237918,0.838390553,0.075359622,0.679707516,NA
Bradi4g02350,-0.231962218,0.633665013,0.055378276,0.888773466,-0.098480766,0.8737244,0.419391269,0.143620022,homocysteine methyltransferase 2
Bradi4g02360,0.157191816,0.771845685,0.181118427,0.470446429,0.118517289,0.728278957,-0.014515808,0.93510177,Cysteine proteinases superfamily protein
Bradi4g02367,NA,NA,0.120479678,0.922324783,0.527762515,0.488216134,-1.899332795,0.009161071,Protein kinase superfamily protein
Bradi4g02380,0.068483375,0.911212118,0.279391231,0.266450285,0.351204388,0.341312818,-0.224630845,0.285107167,"methylcrotonyl-CoA carboxylase alpha chain, mitochondrial / 3-methylcrotonyl-CoA carboxylase 1 (MCCA)"
Bradi4g02390,0.027346792,0.934415209,0.188839836,0.261547106,0.303058011,0.017567085,0.226710435,0.050788315,TESMIN/TSO1-like CXC 2
Bradi4g02400,-0.078191487,0.850066304,-0.096859485,0.354459098,-0.02809627,0.887682495,-0.018494958,0.816167416,MMS ZWEI homologue 3
Bradi4g02410,-0.101688957,0.862598639,-0.32685238,0.014629133,-0.189868353,0.362975309,-0.031814379,0.901695386,TESMIN/TSO1-like CXC 2
Bradi4g02420,0.150857135,0.638570174,0.089584122,0.539399511,0.035610395,0.941566769,0.007724271,0.954264725,kinase interacting (KIP1-like) family protein
Bradi4g02430,0.102802285,0.829103415,-0.090845845,0.508486481,0.185704609,0.375259483,-0.064470153,0.556144869,Tetratricopeptide repeat (TPR)-like superfamily protein
Bradi4g02440,0.033557222,0.956693788,-0.002674335,0.990700553,0.104262421,0.761911428,0.364443456,0.021975636,NIMA-related kinase 2
Bradi4g02450,-0.405000834,0.801394472,1.432662826,0.000138358,0.895520106,0.086897577,0.807805728,0.006338891,Root hair defective 3 GTP-binding protein (RHD3)
Bradi4g02467,0.098174871,0.908393858,-0.135768593,0.741875325,0.186067331,0.868425039,-0.035128517,0.890034025,Plant protein of unknown function (DUF828) with plant pleckstrin homology-like region
Bradi4g02470,-1.867464606,0.140246637,-1.124830418,0.029362478,-0.887656446,0.178098514,0.376570821,0.593788976,NA
Bradi4g02473,NA,NA,-1.593468428,0.019917796,-1.223265072,0.189447512,-0.263919567,0.739798453,NA
Bradi4g02480,-0.364318558,0.905248239,0.356299672,0.629606282,-1.12033496,0.086972222,-2.658361715,1.66E-08,calmodulin-like 11
Bradi4g02485,0.247096961,0.929807619,0.211514879,0.796429651,-0.487916545,0.6136545,-0.400565924,0.325108083,NA
Bradi4g02490,0.21358544,0.815694275,0.760559027,0.050141899,0.973472121,0.010839803,0.400481304,0.402926126,LRR and NB-ARC domains-containing disease resistance protein
Bradi4g02500,-0.229905142,0.75146332,0.199467844,0.19573621,0.125702923,0.785164937,-0.010639236,0.962075431,NB-ARC domain-containing disease resistance protein
Bradi4g02511,0.140722606,0.689967332,-0.38675579,0.058254995,-0.417442804,0.033039524,-0.480620639,3.21E-05,thioredoxin M-type 4
Bradi4g02520,NA,NA,NA,NA,0.369000088,0.826227842,NA,NA,Disease resistance protein (CC-NBS-LRR class) family
Bradi4g02521,0.299205213,0.688538219,0.125757361,0.67558417,-0.200978085,0.621214204,0.351675089,0.176068356,NA
Bradi4g02523,NA,NA,6.093815184,5.74E-05,NA,NA,NA,NA,NA
Bradi4g02524,0.101434065,0.933776949,0.047435498,0.895132504,0.031372671,0.966304495,-0.202050769,0.374822016,NA
Bradi4g02525,-0.152387996,0.869276234,0.116656033,0.641226001,-0.0309694,0.963280044,0.255334901,0.338995415,NB-ARC domain-containing disease resistance protein
Bradi4g02528,-0.35292441,0.602227676,-0.680917466,0.000260696,-0.493832191,0.019688404,0.34412565,0.052196311,NB-ARC domain-containing disease resistance protein
Bradi4g02535,0.090456454,0.920615684,-0.093749442,0.625753624,0.045525653,0.932776759,0.34760534,0.086552473,Disease resistance protein (CC-NBS-LRR class) family
Bradi4g02541,0.151612866,0.920615684,0.532510814,0.091627799,0.294504552,0.731370227,0.421612074,0.265787185,Disease resistance protein (CC-NBS-LRR class) family
Bradi4g02544,-0.203564831,0.812652553,0.03460971,0.879332236,0.122436776,0.849837611,0.418874883,0.001543366,Disease resistance protein (CC-NBS-LRR class) family
Bradi4g02548,-0.685057769,0.648719965,-0.4998159,0.479438296,-0.431072391,0.545326539,-0.177462391,0.785387929,NA
Bradi4g02552,0.380974476,0.000207029,-0.637656998,0.014645179,-0.064384659,0.936373449,-0.503593526,0.012396207,NB-ARC domain-containing disease resistance protein
Bradi4g02556,NA,NA,0.123038479,0.919369839,NA,NA,NA,NA,F-box family protein
Bradi4g02557,0.282621,0.656505448,-0.402166014,0.219032344,0.379336235,0.345565817,-0.447626773,0.136713669,CBL-interacting protein kinase 4
Bradi4g02570,1.074714598,1.56E-07,1.132578944,1.91E-09,0.615922136,0.611226489,0.168141558,0.585719907,bZIP transcription factor family protein
Bradi4g02575,0.633102693,0.691934916,-0.026946715,0.975792528,-0.309619579,0.703367867,0.036382499,0.951395441,NA
Bradi4g02580,0.033854062,0.911212118,0.302911899,0.006738688,0.571208398,0.100380896,0.858368344,2.89E-07,AUX/IAA transcriptional regulator family protein
Bradi4g02587,0.206103419,0.232501578,-0.002234698,0.987993555,0.213205769,0.508281242,-0.141187408,0.058991109,eukaryotic translation initiation factor 2 gamma subunit
Bradi4g02600,0.165816572,0.513019378,0.385022241,0.007255888,0.388594972,0.231924673,0.470364708,0.061526677,indoleacetic acid-induced protein 16
Bradi4g02607,0.18744566,0.84061726,0.297121385,0.075274707,-0.227462429,0.644379996,0.287376412,0.070917924,P-loop containing nucleoside triphosphate hydrolases superfamily protein
Bradi4g02620,0.104007361,0.751411979,0.133650561,0.381302368,0.501751666,0.282746018,0.337421512,0.021973651,RNI-like superfamily protein
Bradi4g02625,-0.030546786,0.97570687,0.174774099,0.355746102,0.096703478,0.800731972,0.392312465,0.000270229,Disease resistance protein (CC-NBS-LRR class) family
Bradi4g02630,-0.247530763,0.138048488,-0.342405781,0.210879008,-0.358092866,0.32396738,0.132993687,0.233218446,NA
Bradi4g02640,0.022255122,0.961946177,0.008426666,0.955393568,-0.211587977,0.69651212,0.093029112,0.562470733,pfkB-like carbohydrate kinase family protein
Bradi4g02647,-0.02118733,0.968660854,-0.055577932,0.771144479,0.041885472,0.95525636,0.129210689,0.422590776,DREB2A-interacting protein 2
Bradi4g02676,-0.445236163,0.240086937,-0.14601336,0.547205485,-0.327906416,0.489537952,0.364389924,0.035277827,NA
Bradi4g02680,0.050843527,0.941954972,-0.131109829,0.527348509,0.018115794,0.970911088,0.171417721,0.255832716,WRKY DNA-binding protein 21
Bradi4g02690,0.00539241,0.992571445,0.040433981,0.748758893,0.116585008,0.685638694,-0.076349806,0.367104993,RNA-binding KH domain-containing protein
Bradi4g02700,0.085624141,0.761494248,0.206937352,0.022496809,0.092492703,0.724962413,0.080368553,0.387591254,ureidoglycolate amidohydrolase
Bradi4g02710,-0.11420136,0.656272782,0.164413141,0.142073782,0.074775358,0.867261068,-0.057498289,0.684034666,Spc97 / Spc98 family of spindle pole body (SBP) component
Bradi4g02725,-0.031723678,0.93069206,0.076845807,0.631282903,0.117604834,0.598326227,-0.090494561,0.316772785,TRAF-like superfamily protein
Bradi4g02740,-0.194220615,0.331528232,0.144593605,0.147085291,0.094467626,0.629511277,0.299775038,0.000187471,calcineurin B-like 3
Bradi4g02747,0.128804071,0.693954011,-0.08913243,0.700721678,0.160416761,0.678851004,0.236411472,0.031201978,NA
Bradi4g02760,-0.169754079,0.552716015,0.232789307,0.105170542,0.210439933,0.467408918,0.230112973,0.136712013,LIM domain-containing protein
Bradi4g02767,0.330476314,0.534261598,-0.074663804,0.706742988,0.025065591,0.949164098,0.396261308,0.008454179,NA
Bradi4g02786,-0.188082988,0.817939696,-0.226915223,0.406550818,-0.006000577,0.994982906,0.849663155,6.40E-06,F-box family protein / jacalin lectin family protein
Bradi4g02798,-0.180789487,0.740847448,-0.006036786,0.990700553,0.298405221,0.536676602,0.52189872,0.030577755,F-box and associated interaction domains-containing protein
Bradi4g02810,-0.339205103,0.304942857,0.091013586,0.736975716,0.301050273,0.091373346,0.172698934,0.196681472,"Small nuclear RNA activating complex (SNAPc), subunit SNAP43 protein"
Bradi4g02820,0.196475143,0.875060493,-0.105429568,0.811899365,0.741664668,0.014567913,0.186834992,0.67167438,Cysteine/Histidine-rich C1 domain family protein
Bradi4g02825,0.206673048,0.902619519,0.070028228,0.889848549,-0.459829266,0.270781446,-0.077185647,0.862327776,NB-ARC domain-containing disease resistance protein
Bradi4g02830,-0.07502778,0.951241907,-0.596805765,0.056546025,0.527172595,0.531685932,0.895772174,0.002248943,RING/U-box superfamily protein
Bradi4g02850,0.037611498,0.97728096,-0.080833593,0.833615177,-0.479244356,0.213320111,-0.556498671,1.72E-07,Protein kinase superfamily protein
Bradi4g02860,0.149246396,0.947191594,-0.540541474,0.184637978,-0.662134029,0.297205623,-0.037221345,0.93759019,NA
Bradi4g02870,-0.074621811,0.977192525,-0.731436351,0.152575435,-0.133613802,0.917058991,0.657457435,0.153804487,SKP1-like 19
Bradi4g02877,-1.714367429,0.28072709,0.000614739,0.999657997,NA,NA,NA,NA,F-box/FBD-like domains containing protein
Bradi4g02882,-0.032173884,0.952676864,0.38523592,0.000875823,0.343928134,0.028003255,0.747166014,1.11E-11,EXS (ERD1/XPR1/SYG1) family protein
Bradi4g02890,-0.265926063,0.758124639,-0.182201783,0.606727068,-0.309091431,0.604206692,-0.733985223,0.002090021,NA
Bradi4g02900,-0.242955436,0.217327181,0.14659408,0.209616128,0.014509259,0.962901934,0.272921765,0.037326776,Protein kinase superfamily protein with octicosapeptide/Phox/Bem1p domain
Bradi4g02910,0.074554222,0.914202244,0.607452257,0.000305672,0.553903573,0.000539044,0.521543354,4.42E-10,Protein of unknown function (DUF1162)
Bradi4g02920,-0.13015709,0.93346378,0.169131152,0.819624454,0.441679659,0.449265084,0.242239627,0.647183335,malate dehydrogenase
Bradi4g02925,0.892427065,0.003874454,-0.087986601,0.712946657,-0.719308167,0.047510983,-0.549381701,0.000240121,Transducin/WD40 repeat-like superfamily protein
Bradi4g02930,-0.033069059,0.963436693,-0.149425324,0.170456234,-0.114627292,0.727210985,0.01528465,0.942137871,extra-large G-protein 1
Bradi4g02940,-0.098741276,0.899238577,0.562798276,0.008259487,0.955449788,0.00100382,0.616681927,0.000295196,NA
Bradi4g02960,-0.50608799,0.812849398,-0.142498741,0.859654661,-0.576692876,0.727927506,0.10025516,0.883245703,F-box/RNI-like superfamily protein
Bradi4g02970,0.146438581,0.633691004,-0.36403548,0.012925347,-0.043523988,0.935919441,-0.152051999,0.269232963,Cysteine proteinases superfamily protein
Bradi4g02980,-0.138069029,0.591657085,-0.008211398,0.979018877,0.504560251,0.246690379,0.294983073,0.153925907,Pyridoxal phosphate (PLP)-dependent transferases superfamily protein
Bradi4g03000,0.022238979,0.981749367,0.084882877,0.658331803,0.18262577,0.393644821,0.327780808,0.057058495,AP2/B3-like transcriptional factor family protein
Bradi4g03003,0.372753746,0.927653642,0.035017089,0.969146277,-0.419494748,0.643684174,-0.30229688,0.548258735,NA
Bradi4g03005,NA,NA,-0.071442932,NA,NA,NA,0.513985591,0.6283987,HOPZ-ACTIVATED RESISTANCE 1
Bradi4g03011,NA,NA,0.163073934,0.887778837,NA,NA,1.287538559,0.132882182,Ankyrin repeat family protein
Bradi4g03041,0.274299328,0.830060398,-0.404287901,0.398800375,-0.196492048,0.82267398,-0.120465135,0.808284986,NA
Bradi4g03050,0.013375784,0.979522992,0.735760586,8.23E-05,0.599307882,0.016315047,0.347266678,0.124115905,phragmoplast orienting kinesin 2
Bradi4g03060,-0.069540743,0.88170984,-0.002667227,0.982182221,0.041120071,0.930839779,0.09390213,0.479859477,adenine phosphoribosyl transferase 1
Bradi4g03070,-0.506326343,0.246743926,-0.536098763,0.031544317,0.01595311,0.982083543,0.435295346,0.194050364,basic helix-loop-helix (bHLH) DNA-binding superfamily protein
Bradi4g03080,-0.371473819,0.48774141,0.063460886,0.884895722,-0.132905332,0.81211395,0.295268252,0.155147419,F-box/RNI-like superfamily protein
Bradi4g03083,NA,NA,NA,NA,NA,NA,0.158734536,0.875115813,F-box family protein
Bradi4g03086,-0.103947217,0.907767577,0.041517694,0.914616712,-0.016940893,0.984896807,0.608865087,0.049592484,RNI-like superfamily protein
Bradi4g03093,0.313005299,0.924221807,-0.309378359,0.757160972,0.01769606,0.9892316,-0.310154712,0.632765438,F-box/RNI-like superfamily protein
Bradi4g03101,NA,NA,0.397082732,0.689957119,0.161990931,0.922564099,0.00406945,0.996083333,glutathione S-transferase THETA 3
Bradi4g03107,-0.106728259,0.923552067,-0.049076288,0.897548835,-0.041313076,0.948124722,0.371198391,0.047998919,F-box/RNI-like/FBD-like domains-containing protein
Bradi4g03114,0.07374025,0.873736545,-0.08739587,0.543693715,0.114623149,0.64996533,0.15087774,0.167519132,Adenine nucleotide alpha hydrolases-like superfamily protein
Bradi4g03121,0.143703133,0.781190482,-0.093434571,0.601695041,0.149904296,0.56794244,-0.171782444,0.186039448,cyclin d5;1
Bradi4g03130,0.111200666,0.695605181,0.117552998,0.293512167,0.11689448,0.756722259,-0.032933926,0.792886293,autoinhibited Ca2+-ATPase 1
Bradi4g03135,1.084551224,0.672268996,NA,NA,-0.214261674,0.909782408,NA,NA,NA
Bradi4g03140,-0.668425017,0.672328578,0.264217594,0.572012739,-0.862937176,0.1771867,-0.364391879,0.107057809,Trypsin family protein with PDZ domain
Bradi4g03150,0.258039716,0.347679109,0.011042796,0.961304751,0.142960365,0.436694878,-0.010726347,0.932099819,NA
Bradi4g03160,-0.242945163,0.240107094,0.089217093,0.741875325,-0.399433255,0.259915398,-0.209901046,0.509531894,Homeodomain-like superfamily protein
Bradi4g03166,-0.208667697,0.942549394,0.17170728,0.810202628,-0.649725149,0.506069543,0.629290376,0.337382171,NA
Bradi4g03172,0.124570986,0.910034849,0.349011,0.26948603,0.724314566,0.223761087,0.585771465,0.083168947,NA
Bradi4g03180,0.305616034,0.852663188,1.705204894,0.001806204,1.556344057,0.007115962,NA,NA,Protein of unknown function (DUF594)
Bradi4g03193,-0.598335653,0.335717906,0.067619811,0.894168781,-0.305053699,0.378040429,0.453343039,0.032245026,NA
Bradi4g03197,0.156805615,0.91929677,0.554731751,0.153073638,0.19498502,0.826967737,-0.009795533,0.985389788,Plant protein of unknown function (DUF247)
Bradi4g03215,0.265126638,0.662217262,-0.085388667,0.808666646,-0.031719911,0.948595453,0.380764475,0.028953478,F-box/RNI-like/FBD-like domains-containing protein
Bradi4g03220,-0.071404438,0.937673386,-0.013481967,0.955278421,-0.028700491,0.943451677,0.187894017,0.42414906,Protein kinase superfamily protein
Bradi4g03230,0.017475724,0.971577435,-0.291646516,0.056809318,-0.305134039,0.688287882,0.199609792,0.023378083,ADR1-like 1
Bradi4g03240,-0.254785022,0.818674007,-0.055913541,0.887666455,0.064786354,0.929861282,0.597634731,0.051260209,Protein of unknown function (DUF594)
Bradi4g03250,0.655230979,0.158762742,-0.428467024,0.124588528,-0.241164749,0.678192269,-0.365309061,0.204882318,Protein of unknown function (DUF594)
Bradi4g03260,-0.256268764,0.643596423,-0.278080121,0.130210658,-0.025451503,0.954373648,0.186120358,0.344398579,NA
Bradi4g03266,NA,NA,0.736122188,0.47795743,NA,NA,0.66546583,0.635540054,NA
Bradi4g03270,-0.037734378,0.961361652,0.319779822,0.201588603,0.459632552,0.121884203,0.953195249,0.001065535,Disease resistance-responsive (dirigent-like protein) family protein
Bradi4g03293,-0.34023444,0.810688954,-0.289976694,0.427055583,-0.351323738,0.686539028,-0.074768633,0.890034025,NA
Bradi4g03296,0.097611973,0.89692849,-0.043915152,0.889790321,-0.023729609,0.963054933,0.077703348,0.597477211,NA
Bradi4g03303,0.204668083,0.709215004,0.18165618,0.188226857,0.584330638,0.00051185,0.239444123,0.23799738,Homeodomain-like transcriptional regulator
Bradi4g03310,0.081695048,0.910034849,0.593005572,0.00133929,-0.052718103,0.944162816,0.405675557,0.002243128,ABC transporter of the mitochondrion 3
Bradi4g03320,0.150373163,0.879905848,-0.161345526,0.625931514,0.40781913,0.206422295,-0.098558794,0.762676764,Rhodanese/Cell cycle control phosphatase superfamily protein
Bradi4g03330,0.938074283,0.584797051,0.165052029,0.862099775,0.496227299,0.648098503,NA,NA,NOD26-like intrinsic protein 5;1
Bradi4g03340,0.451241637,0.41932569,-0.359758102,0.413581346,0.141108175,0.750227549,-0.593930428,0.01725472,salt tolerance zinc finger
Bradi4g03350,-0.141624001,0.812652553,0.097038771,0.675000298,-0.224278367,0.239092296,0.444153203,0.038531036,cytochrome p450 81d1
Bradi4g03360,0.035766792,0.950099278,0.548772825,8.30E-07,0.244209135,0.511824395,0.404450099,0.007379505,hypothetical protein 1
Bradi4g03371,-0.742714355,0.73404635,-0.914044847,0.176933271,0.83774527,0.30633217,-0.156047116,0.809000398,related to AP2 11
Bradi4g03380,-0.15215354,0.712269643,0.05427356,0.808354801,-0.090855157,0.792381504,0.087016737,0.503545286,UDP-Glycosyltransferase superfamily protein
Bradi4g03397,-0.05825316,0.891905322,0.003678816,0.990700553,0.365743597,0.384557302,0.510563704,0.000591813,Phototropic-responsive NPH3 family protein
Bradi4g03410,1.163017686,0.141286152,-0.462652059,0.37862238,0.276003552,0.767763608,-1.286788077,3.42E-08,salt tolerance zinc finger
Bradi4g03420,0.004600412,0.993975595,0.458936303,3.21E-11,0.316679623,0.374997782,0.391237001,0.003176037,Xanthine/uracil permease family protein
Bradi4g03430,-0.088199633,0.947782714,-0.540547191,0.178231357,-0.206764194,0.86564601,-0.320136474,0.51408498,"cytochrome P450, family 81, subfamily D, polypeptide 5"
Bradi4g03440,0.700012431,0.564373679,-0.185747014,0.856363763,0.687134701,0.751734824,-0.230709045,0.688605022,"cytochrome P450, family 81, subfamily D, polypeptide 3"
Bradi4g03450,NA,NA,NA,NA,-1.121585268,0.334988771,-0.175299457,0.792086183,Cytochrome P450 superfamily protein
Bradi4g03460,-0.756886079,0.000230568,-0.498444153,0.026429519,-0.253471021,0.425618273,0.188568302,0.407121654,zinc finger protein 7
Bradi4g03470,-0.04140502,0.958063388,-0.018153251,0.942506692,0.065973222,0.903044146,-0.031026859,0.89414278,CYCLIN A3;4
Bradi4g03477,-0.028709772,0.934253923,-0.085608115,0.537871188,-0.229112058,0.50115226,0.160470622,0.249252734,NA
Bradi4g03490,-0.153075244,0.582121922,-0.010642486,0.95697833,0.114691829,0.654266577,0.414767749,2.29E-05,NRAMP metal ion transporter 2
Bradi4g03494,-0.240074091,0.893835527,0.271681709,0.518716598,0.254862237,0.711940124,0.912570178,0.00322136,NA
Bradi4g03500,-0.295924675,0.189911817,-0.113934356,0.673315843,0.289123546,0.564808209,0.678283438,4.46E-10,Protein of unknown function (DUF620)
Bradi4g03511,-0.206383553,0.85140924,0.353320533,0.285462412,-0.293805309,0.791923505,-0.60462006,0.0273024,NA
Bradi4g03520,-0.543999354,0.731643477,-0.476682006,0.194390266,-0.576794786,0.27736862,-0.325683885,0.069021635,Protein phosphatase 2C family protein
Bradi4g03530,-0.348921236,0.355511283,-0.432440755,0.004949519,-0.163801202,0.495509028,-0.083652422,0.55214795,RING/U-box superfamily protein
Bradi4g03540,-0.318498403,0.230170912,-0.327549475,0.001445019,-0.350756382,0.102614404,-0.307879331,0.001834767,NA
Bradi4g03560,0.013632841,0.990120886,-0.485671349,0.000210248,-0.598660456,0.211360682,-0.294137445,0.040935402,Undecaprenyl pyrophosphate synthetase family protein
Bradi4g03571,0.202971791,0.947698089,0.696349919,0.404793379,-0.90367537,0.24981386,0.113308638,0.924742623,NA
Bradi4g03580,-0.052259163,0.948017198,-0.34316208,0.290850132,0.187571974,0.772620415,0.270840688,0.365064889,NA
Bradi4g03590,0.42485124,0.381466134,-0.261234866,0.391795629,0.147588271,0.819622233,0.342598325,0.144595295,NA
Bradi4g03600,0.084498938,0.93019116,-0.392143264,0.044218247,0.657636211,0.091717429,0.286361462,0.065706892,NA
